Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_06_635.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_06_668.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_06_685.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_06_701.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_06_735.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_06_737.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_06_768.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_06_785.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_06_801.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_06_835.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_06_836.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_06_868.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_06_884.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_06_918.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_06_918.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_06_951.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_06_969.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_06_985.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_018.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_019.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_051.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_068.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_085.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_102.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_136.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_137.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_168.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_184.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_218.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_219.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_251.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_268.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_302.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_303.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_335.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_351.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_367.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_403.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_405.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_434.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_451.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_468.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_501.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_518.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_535.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_569.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_585.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_618.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_619.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_652.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_668.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_701.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_702.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_735.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_752.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_785.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_786.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_817.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_834.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_868.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_869.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_901.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_918.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_952.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_953.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_07_985.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_002.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_034.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_036.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_067.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_085.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_101.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_134.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_136.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_167.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_184.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_224.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_225.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_251.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_267.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_284.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_301.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_318.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_350.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_351.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_384.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_401.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_435.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_436.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_467.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_484.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_501.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_518.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_551.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_553.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_584.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_601.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_635.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_636.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_668.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_685.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_717.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_734.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_751.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_785.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_786.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_820.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_821.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_851.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_867.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_901.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_902.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_934.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_951.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_08_968.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_001.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_018.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_051.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_052.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_085.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_100.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_134.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_151.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_168.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_200.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_201.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_234.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_236.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_268.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_284.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_301.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_317.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_334.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_368.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_369.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_403.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_405.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_434.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_451.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_484.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_501.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_518.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_534.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_551.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_569.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_584.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_618.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_619.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_651.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_667.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_684.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_700.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_40_09_718.jpg;0;0;0;0;61.52332;96.15913;1.181693;2.544716;0.009500679
